ENTREZ GENE ID,GENE SYMBOL,OCCURRENCES,VESICLE TYPE
55308,DDX19A,13,Exosomes
55577,NAGK,15,Exosomes
55600,ITLN1,1,Exosomes
55610,CCDC132,1,Exosomes
55611,OTUB1,15,Exosomes
55737,VPS35,29,Exosomes
55748,CNDP2,27,Exosomes
55755,CDK5RAP2,4,Exosomes
55777,MBD5,3,Exosomes
55832,CAND1,50,Exosomes
55867,SLC22A11,3,Exosomes
55890,GPRC5C,16,Exosomes
55970,GNG12,21,Exosomes
55971,BAIAP2L1,13,Exosomes
56241,SUSD2,7,Exosomes
56670,SUCNR1,2,Exosomes
56898,BDH2,6,Exosomes
56954,NIT2,10,Exosomes
56969,RPL23AP32,1,Exosomes
56975,FAM20C,2,Exosomes
56996,SLC12A9,10,Exosomes
57111,RAB25,8,Exosomes
57132,CHMP1B,17,Exosomes
57153,SLC44A2,35,Exosomes
57154,SMURF1,4,Exosomes
57393,TMEM27,5,Exosomes
57402,S100A14,17,Exosomes
57403,RAB22A,12,Exosomes
57446,NDRG3,8,Exosomes
57471,ERMN,2,Exosomes
57551,TAOK1,12,Exosomes
57653,LOC100499484-C9ORF174,1,Exosomes
57674,RNF213,21,Exosomes
57699,CPNE5,13,Exosomes
57826,RAP2C,31,Exosomes
58525,WIZ,1,Exosomes
59272,ACE2,5,Exosomes
59338,PLEKHA1,2,Exosomes
59342,SCPEP1,10,Exosomes
60496,AASDHPPT,9,Exosomes
63979,FIGNL1,11,Exosomes
64081,PBLD,2,Exosomes
64114,TMBIM1,14,Exosomes
64147,KIF9,2,Exosomes
64175,LEPRE1,8,Exosomes
64284,RAB17,4,Exosomes
64376,IKZF5,1,Exosomes
64386,MMP25,2,Exosomes
64398,MPP5,7,Exosomes
64518,TEKT3,1,Exosomes
64577,ALDH8A1,3,Exosomes
64787,EPS8L2,19,Exosomes
64849,SLC13A3,4,Exosomes
64855,FAM129B,20,Exosomes
78986,DUSP26,1,Exosomes
79017,GGCT,12,Exosomes
79026,AHNAK,40,Exosomes
79041,TMEM38A,1,Exosomes
79098,C1orf116,7,Exosomes
79153,GDPD3,4,Exosomes
79541,OR2A4,1,Exosomes
79567,FAM65A,4,Exosomes
79612,NAA16,10,Exosomes
79643,CHMP6,21,Exosomes
79659,DYNC2H1,7,Exosomes
79706,PRKRIP1,3,Exosomes
79720,VPS37B,32,Exosomes
79784,MYH14,22,Exosomes
79807,GSTCD,1,Exosomes
79812,MMRN2,3,Exosomes
79837,PIP4K2C,5,Exosomes
79901,CYBRD1,6,Exosomes
80199,FUZ,2,Exosomes
80210,ARMC9,3,Exosomes
80218,NAA50,7,Exosomes
80347,COASY,13,Exosomes
80700,UBXN6,2,Exosomes
80727,TTYH3,32,Exosomes
80736,SLC44A4,11,Exosomes
80781,COL18A1,25,Exosomes
80823,BHLHB9,1,Exosomes
81029,WNT5B,2,Exosomes
81617,CAB39L,6,Exosomes
81618,ITM2C,14,Exosomes
81691,LOC81691,1,Exosomes
81693,AMN,1,Exosomes
81873,ARPC5L,17,Exosomes
83442,SH3BGRL3,14,Exosomes
83481,EPPK1,12,Exosomes
83543,AIF1L,2,Exosomes
83596,BCL2L12,1,Exosomes
83758,RBP5,7,Exosomes
83871,RAB34,10,Exosomes
83874,TBC1D10A,10,Exosomes
84059,GPR98,1,Exosomes
84064,HDHD2,5,Exosomes
84100,ARL6,1,Exosomes
84223,IQCG,5,Exosomes
84226,C2orf16,3,Exosomes
84313,VPS25,22,Exosomes
84418,CYSTM1,9,Exosomes
84612,PARD6B,4,Exosomes
84617,TUBB6,30,Exosomes
84817,TXNDC17,8,Exosomes
84836,ABHD14B,14,Exosomes
85320,ABCC11,2,Exosomes
85369,FAM40A,2,Exosomes
85477,SCIN,4,Exosomes
89853,FAM125B,12,Exosomes
90507,SCRN2,3,Exosomes
90649,ZNF486,2,Exosomes
91703,ACY3,1,Exosomes
91894,C11orf52,4,Exosomes
92359,CRB3,6,Exosomes
92714,ARRDC1,27,Exosomes
92747,BPIFB1,5,Exosomes
93100,NAPRT1,13,Exosomes
93343,FAM125A,22,Exosomes
93587,RG9MTD2,1,Exosomes
112483,SAT2,1,Exosomes
112574,SNX18,5,Exosomes
113220,KIF12,12,Exosomes
114569,MAL2,7,Exosomes
114876,OSBPL1A,2,Exosomes
114990,VASN,10,Exosomes
116085,SLC22A12,2,Exosomes
116285,ACSM1,1,Exosomes
117159,DCD,28,Exosomes
118491,TTC18,1,Exosomes
119391,GSTO2,1,Exosomes
119467,CLRN3,1,Exosomes
120892,LRRK2,6,Exosomes
120939,C12orf59,1,Exosomes
124220,ZG16B,6,Exosomes
125206,SLC5A10,4,Exosomes
126402,CCDC105,1,Exosomes
127281,FAM213B,1,Exosomes
127829,ARL8A,11,Exosomes
128192,LOC128192,1,Exosomes
128866,CHMP4B,35,Exosomes
129531,MITD1,25,Exosomes
130589,GALM,4,Exosomes
131578,LRRC15,4,Exosomes
132243,H1FOO,3,Exosomes
133121,ENPP6,2,Exosomes
134147,CMBL,5,Exosomes
139221,MUM1L1,1,Exosomes
140576,S100A16,21,Exosomes
140710,SOGA1,1,Exosomes
140885,SIRPA,4,Exosomes
144100,PLEKHA7,1,Exosomes
144568,A2ML1,6,Exosomes
146556,C16orf89,1,Exosomes
146691,TOM1L2,7,Exosomes
146909,KIF18B,1,Exosomes
147685,C19orf18,4,Exosomes
148362,BROX,41,Exosomes
148811,PM20D1,3,Exosomes
150696,PROM2,16,Exosomes
151556,GPR155,4,Exosomes
152007,GLIPR2,12,Exosomes
153201,SLC36A2,7,Exosomes
155382,VPS37D,7,Exosomes
159963,SLC5A12,6,Exosomes
160728,SLC5A8,4,Exosomes
161436,EML5,7,Exosomes
161514,TBC1D21,1,Exosomes
163071,ZNF114,1,Exosomes
196527,ANO6,15,Exosomes
200010,SLC5A9,3,Exosomes
200186,CRTC2,1,Exosomes
200232,FAM209A,1,Exosomes
201931,TMEM192,4,Exosomes
219681,ARMC3,1,Exosomes
222236,NAPEPLD,1,Exosomes
222389,BEND7,1,Exosomes
245972,ATP6V0D2,2,Exosomes
245973,ATP6V1C2,3,Exosomes
252983,STXBP4,4,Exosomes
254863,C17orf61,4,Exosomes
255220,TXNDC8,1,Exosomes
255252,LRRC57,9,Exosomes
256987,SERINC5,19,Exosomes
259217,HSPA12A,3,Exosomes
260425,MAGI3,2,Exosomes
283375,SLC39A5,2,Exosomes
283450,C12orf51,1,Exosomes
283537,SLC46A3,1,Exosomes
284013,VMO1,1,Exosomes
284129,SLC26A11,7,Exosomes
284422,C19orf77,7,Exosomes
284764,FTLP3,2,Exosomes
286204,CRB2,3,Exosomes
317772,HIST2H2AB,22,Exosomes
338094,FAM151A,7,Exosomes
339122,RAB43,12,Exosomes
340024,SLC6A19,6,Exosomes
342372,PKD1L3,1,Exosomes
342897,NCCRP1,3,Exosomes
345651,ACTBL2,45,Exosomes
346007,EYS,3,Exosomes
347688,TUBB8,15,Exosomes
347735,SERINC2,5,Exosomes
347862,PDDC1,3,Exosomes
353189,SLCO4C1,1,Exosomes
375035,SFT2D2,3,Exosomes
375791,C9orf169,1,Exosomes
376267,RAB15,15,Exosomes
377711,LOC377711,1,Exosomes
391189,OR11L1,1,Exosomes
401409,RAB19,1,Exosomes
440335,LOC440335,3,Exosomes
440689,HIST2H2BF,19,Exosomes
441241,LOC441241,1,Exosomes
448834,KPRP,6,Exosomes
541611,HSP90AB6P,1,Exosomes
553115,PEF1,30,Exosomes
643751,LOC643751,1,Exosomes
643752,RAP1BL,4,Exosomes
651536,LOC651536,1,Exosomes
652968,GATSL3,1,Exosomes
2,A2M,62,Exosomes
383,ARG1,5,Exosomes
629,CFB,10,Exosomes
713,C1QB,9,Exosomes
714,C1QC,14,Exosomes
716,C1S,12,Exosomes
718,C3,56,Exosomes
847,CAT,16,Exosomes
922,CD5L,8,Exosomes
1828,DSG1,15,Exosomes
2171,FABP5,15,Exosomes
2670,GFAP,8,Exosomes
3039,HBA1,37,Exosomes
3040,HBA2,35,Exosomes
3250,HPR,17,Exosomes
3512,IGJ,21,Exosomes
3851,KRT4,9,Exosomes
3853,KRT6A,31,Exosomes
3855,KRT7,25,Exosomes
3856,KRT8,32,Exosomes
3859,KRT12,17,Exosomes
3860,KRT13,26,Exosomes
3861,KRT14,44,Exosomes
3866,KRT15,18,Exosomes
3868,KRT16,39,Exosomes
3872,KRT17,28,Exosomes
3880,KRT19,35,Exosomes
4619,MYH1,2,Exosomes
4620,MYH2,2,Exosomes
4622,MYH4,3,Exosomes
4624,MYH6,1,Exosomes
4625,MYH7,2,Exosomes
4626,MYH8,3,Exosomes
5646,PRSS3,11,Exosomes
5858,PZP,4,Exosomes
7037,TFRC,62,Exosomes
7110,TMF1,2,Exosomes
9119,KRT75,12,Exosomes
51350,KRT76,15,Exosomes
51806,CALML5,8,Exosomes
57619,SHROOM3,8,Exosomes
79913,ACTR5,4,Exosomes
144501,KRT80,11,Exosomes
147183,KRT25,10,Exosomes
162605,KRT28,20,Exosomes
192666,KRT24,17,Exosomes
199953,TMEM201,2,Exosomes
284110,GSDMA,2,Exosomes
286887,KRT6C,16,Exosomes
338785,KRT79,16,Exosomes
342574,KRT27,15,Exosomes
353288,KRT26,6,Exosomes
374454,KRT77,23,Exosomes
388697,HRNR,13,Exosomes
100291786,LOC100291786,2,Exosomes
100423062,IGLL5,9,Exosomes
100652743,LOC100652743,2,Exosomes
100653210,LOC100653210,2,Exosomes
16,AARS,31,Exosomes
18,ABAT,2,Exosomes
50,ACO2,5,Exosomes
60,ACTB,111,Exosomes
70,ACTC1,41,Exosomes
81,ACTN4,60,Exosomes
142,PARP1,24,Exosomes
159,ADSS,15,Exosomes
162,AP1B1,30,Exosomes
163,AP2B1,26,Exosomes
173,AFM,4,Exosomes
183,AGT,13,Exosomes
240,ALOX5,3,Exosomes
328,APEX1,11,Exosomes
341,APOC1,2,Exosomes
344,APOC2,3,Exosomes
350,APOH,11,Exosomes
375,ARF1,56,Exosomes
378,ARF4,34,Exosomes
381,ARF5,32,Exosomes
382,ARF6,32,Exosomes
476,ATP1A1,70,Exosomes
490,ATP2B1,34,Exosomes
493,ATP2B4,22,Exosomes
686,BTD,1,Exosomes
708,C1QBP,4,Exosomes
715,C1R,15,Exosomes
752,FMNL1,14,Exosomes
759,CA1,2,Exosomes
817,CAMK2D,17,Exosomes
930,CD19,8,Exosomes
931,MS4A1,10,Exosomes
951,CD37,12,Exosomes
960,CD44,51,Exosomes
961,CD47,17,Exosomes
962,CD48,10,Exosomes
963,CD53,11,Exosomes
965,CD58,21,Exosomes
970,CD70,15,Exosomes
976,CD97,21,Exosomes
989,SEPT7,22,Exosomes
1017,CDK2,11,Exosomes
1072,CFL1,67,Exosomes
1236,CCR7,2,Exosomes
1265,CNN2,12,Exosomes
1314,COPA,30,Exosomes
1431,CS,20,Exosomes
1660,DHX9,35,Exosomes
1665,DHX15,16,Exosomes
1736,DKC1,5,Exosomes
1890,TYMP,9,Exosomes
1936,EEF1D,38,Exosomes
1937,EEF1G,50,Exosomes
1973,EIF4A1,42,Exosomes
1974,EIF4A2,24,Exosomes
2023,ENO1,96,Exosomes
2026,ENO2,28,Exosomes
2108,ETFA,9,Exosomes
2534,FYN,17,Exosomes
2547,XRCC6,37,Exosomes
2617,GARS,33,Exosomes
2638,GC,25,Exosomes
2664,GDI1,32,Exosomes
2778,GNAS,54,Exosomes
2783,GNB2,50,Exosomes
2923,PDIA3,40,Exosomes
2992,GYG1,5,Exosomes
3003,GZMK,1,Exosomes
3006,HIST1H1C,32,Exosomes
3009,HIST1H1B,32,Exosomes
3015,H2AFZ,23,Exosomes
3020,H3F3A,13,Exosomes
3021,H3F3B,12,Exosomes
3028,HSD17B10,9,Exosomes
3033,HADH,6,Exosomes
3055,HCK,17,Exosomes
3071,NCKAP1L,16,Exosomes
3113,HLA-DPA1,6,Exosomes
3115,HLA-DPB1,12,Exosomes
3117,HLA-DQA1,12,Exosomes
3118,HLA-DQA2,6,Exosomes
3119,HLA-DQB1,13,Exosomes
3123,HLA-DRB1,15,Exosomes
3125,HLA-DRB3,8,Exosomes
3127,HLA-DRB5,18,Exosomes
3146,HMGB1,13,Exosomes
3159,HMGA1,14,Exosomes
3178,HNRNPA1,24,Exosomes
3181,HNRNPA2B1,34,Exosomes
3183,HNRNPC,39,Exosomes
3184,HNRNPD,30,Exosomes
3185,HNRNPF,21,Exosomes
3187,HNRNPH1,22,Exosomes
3190,HNRNPK,49,Exosomes
3192,HNRNPU,28,Exosomes
3276,PRMT1,20,Exosomes
3303,HSPA1A,56,Exosomes
3304,HSPA1B,50,Exosomes
3308,HSPA4,59,Exosomes
3320,HSP90AA1,98,Exosomes
3326,HSP90AB1,96,Exosomes
3384,ICAM2,6,Exosomes
3385,ICAM3,11,Exosomes
3418,IDH2,11,Exosomes
3608,ILF2,26,Exosomes
3615,IMPDH2,32,Exosomes
3683,ITGAL,15,Exosomes
3684,ITGAM,8,Exosomes
3689,ITGB2,18,Exosomes
3690,ITGB3,22,Exosomes
3693,ITGB5,22,Exosomes
3695,ITGB7,10,Exosomes
3732,CD82,43,Exosomes
3818,KLKB1,2,Exosomes
3843,IPO5,26,Exosomes
3845,KRAS,22,Exosomes
3848,KRT1,65,Exosomes
3849,KRT2,69,Exosomes
3852,KRT5,44,Exosomes
3857,KRT9,69,Exosomes
3858,KRT10,71,Exosomes
3921,RPSA,50,Exosomes
3927,LASP1,16,Exosomes
3931,LCAT,3,Exosomes
3932,LCK,20,Exosomes
3956,LGALS1,28,Exosomes
4001,LMNB1,12,Exosomes
4012,LNPEP,15,Exosomes
4046,LSP1,12,Exosomes
4057,LTF,32,Exosomes
4067,LYN,21,Exosomes
4074,M6PR,18,Exosomes
4204,MECP2,10,Exosomes
4267,CD99,16,Exosomes
4637,MYL6,37,Exosomes
4670,HNRNPM,23,Exosomes
4691,NCL,34,Exosomes
4735,SEPT2,29,Exosomes
4736,RPL10A,47,Exosomes
4809,NHP2L1,10,Exosomes
4869,NPM1,47,Exosomes
4893,NRAS,31,Exosomes
4904,YBX1,42,Exosomes
4926,NUMA1,14,Exosomes
5004,ORM1,7,Exosomes
5005,ORM2,3,Exosomes
5052,PRDX1,79,Exosomes
5094,PCBP2,20,Exosomes
5175,PECAM1,13,Exosomes
5204,PFDN5,8,Exosomes
5214,PFKP,30,Exosomes
5223,PGAM1,48,Exosomes
5230,PGK1,86,Exosomes
5272,SERPINB9,10,Exosomes
5336,PLCG2,10,Exosomes
5499,PPP1CA,40,Exosomes
5500,PPP1CB,18,Exosomes
5501,PPP1CC,17,Exosomes
5518,PPP2R1A,33,Exosomes
5566,PRKACA,11,Exosomes
5579,PRKCB,12,Exosomes
5591,PRKDC,36,Exosomes
5594,MAPK1,17,Exosomes
5631,PRPS1,12,Exosomes
5634,PRPS2,9,Exosomes
5644,PRSS1,7,Exosomes
5688,PSMA7,46,Exosomes
5699,PSMB10,9,Exosomes
5711,PSMD5,17,Exosomes
5717,PSMD11,28,Exosomes
5720,PSME1,22,Exosomes
5725,PTBP1,21,Exosomes
5768,QSOX1,27,Exosomes
5788,PTPRC,19,Exosomes
5790,PTPRCAP,7,Exosomes
5813,PURA,13,Exosomes
5834,PYGB,23,Exosomes
5861,RAB1A,58,Exosomes
5868,RAB5A,45,Exosomes
5879,RAC1,54,Exosomes
5880,RAC2,32,Exosomes
5906,RAP1A,54,Exosomes
5908,RAP1B,54,Exosomes
5911,RAP2A,24,Exosomes
5965,RECQL,14,Exosomes
6117,RPA1,15,Exosomes
6128,RPL6,36,Exosomes
6129,RPL7,43,Exosomes
6130,RPL7A,35,Exosomes
6133,RPL9,23,Exosomes
6135,RPL11,33,Exosomes
6136,RPL12,38,Exosomes
6137,RPL13,42,Exosomes
6138,RPL15,33,Exosomes
6139,RPL17,28,Exosomes
6141,RPL18,52,Exosomes
6157,RPL27A,25,Exosomes
6175,RPLP0,42,Exosomes
6176,RPLP1,24,Exosomes
6181,RPLP2,31,Exosomes
6185,RPN2,11,Exosomes
6187,RPS2,52,Exosomes
6188,RPS3,55,Exosomes
6191,RPS4X,47,Exosomes
6193,RPS5,38,Exosomes
6201,RPS7,35,Exosomes
6203,RPS9,31,Exosomes
6204,RPS10,22,Exosomes
6207,RPS13,31,Exosomes
6208,RPS14,36,Exosomes
6209,RPS15,18,Exosomes
6210,RPS15A,25,Exosomes
6217,RPS16,41,Exosomes
6224,RPS20,25,Exosomes
6229,RPS24,33,Exosomes
6230,RPS25,22,Exosomes
6231,RPS26,26,Exosomes
6282,S100A11,26,Exosomes
6291,SAA4,2,Exosomes
6404,SELPLG,8,Exosomes
6421,SFPQ,16,Exosomes
6426,SRSF1,18,Exosomes
6427,SRSF2,12,Exosomes
6432,SRSF7,19,Exosomes
6462,SHBG,4,Exosomes
6509,SLC1A4,27,Exosomes
6510,SLC1A5,47,Exosomes
6573,SLC19A1,8,Exosomes
6613,SUMO2,6,Exosomes
6633,SNRPD2,16,Exosomes
6643,SNX2,12,Exosomes
6693,SPN,14,Exosomes
6727,SRP14,14,Exosomes
6738,TROVE2,13,Exosomes
6741,SSB,10,Exosomes
6742,SSBP1,17,Exosomes
6789,STK4,5,Exosomes
6844,VAMP2,16,Exosomes
6888,TALDO1,30,Exosomes
7001,PRDX2,51,Exosomes
7150,TOP1,22,Exosomes
7184,HSP90B1,57,Exosomes
7276,TTR,5,Exosomes
7277,TUBA4A,55,Exosomes
7284,TUFM,22,Exosomes
7316,UBC,20,Exosomes
7430,EZR,72,Exosomes
7431,VIM,39,Exosomes
7453,WARS,33,Exosomes
7514,XPO1,23,Exosomes
7520,XRCC5,40,Exosomes
7529,YWHAB,63,Exosomes
7757,ZNF208,1,Exosomes
7852,CXCR4,11,Exosomes
7913,DEK,12,Exosomes
7919,DDX39B,22,Exosomes
8115,TCL1A,2,Exosomes
8170,SLC14A2,1,Exosomes
8294,HIST1H4I,63,Exosomes
8350,HIST1H3A,24,Exosomes
8351,HIST1H3D,20,Exosomes
8352,HIST1H3C,20,Exosomes
8353,HIST1H3E,20,Exosomes
8354,HIST1H3I,20,Exosomes
8355,HIST1H3G,20,Exosomes
8356,HIST1H3J,20,Exosomes
8357,HIST1H3H,20,Exosomes
8358,HIST1H3B,20,Exosomes
8359,HIST1H4A,61,Exosomes
8360,HIST1H4D,60,Exosomes
8361,HIST1H4F,60,Exosomes
8362,HIST1H4K,60,Exosomes
8363,HIST1H4J,60,Exosomes
8364,HIST1H4C,60,Exosomes
8365,HIST1H4H,60,Exosomes
8366,HIST1H4B,60,Exosomes
8367,HIST1H4E,60,Exosomes
8368,HIST1H4L,60,Exosomes
8370,HIST2H4A,65,Exosomes
8417,STX7,21,Exosomes
8473,OGT,7,Exosomes
8539,API5,9,Exosomes
8559,PRPF18,2,Exosomes
8661,EIF3A,21,Exosomes
8663,EIF3C,22,Exosomes
8815,BANF1,24,Exosomes
8904,CPNE1,27,Exosomes
8968,HIST1H3F,20,Exosomes
8970,HIST1H2BJ,15,Exosomes
9045,RPL14,34,Exosomes
9144,SYNGR2,26,Exosomes
9214,FAIM3,1,Exosomes
9230,RAB11B,28,Exosomes
9276,COPB2,21,Exosomes
9349,RPL23,22,Exosomes
9555,H2AFY,34,Exosomes
9775,EIF4A3,27,Exosomes
9805,SCRN1,9,Exosomes
9938,ARHGAP25,6,Exosomes
9987,HNRPDL,15,Exosomes
10054,UBA2,10,Exosomes
10095,ARPC1B,20,Exosomes
10204,NUTF2,8,Exosomes
10236,HNRNPR,23,Exosomes
10382,TUBB4A,30,Exosomes
10383,TUBB4B,56,Exosomes
10449,ACAA2,9,Exosomes
10465,PPIH,4,Exosomes
10483,SEC23B,17,Exosomes
10492,SYNCRIP,22,Exosomes
10521,DDX17,33,Exosomes
10528,NOP56,16,Exosomes
10541,ANP32B,8,Exosomes
10544,PROCR,11,Exosomes
10574,CCT7,51,Exosomes
10575,CCT4,50,Exosomes
10581,IFITM2,9,Exosomes
10589,DRAP1,3,Exosomes
10594,PRPF8,18,Exosomes
10627,MYL12A,17,Exosomes
10672,GNA13,45,Exosomes
10801,SEPT9,24,Exosomes
10923,SUB1,15,Exosomes
10963,STIP1,30,Exosomes
10972,TMED10,14,Exosomes
10985,GCN1L1,21,Exosomes
11151,CORO1A,20,Exosomes
11335,CBX3,14,Exosomes
22820,COPG1,16,Exosomes
22870,PPP6R1,7,Exosomes
22872,SEC31A,12,Exosomes
23020,SNRNP200,26,Exosomes
23075,SWAP70,6,Exosomes
23157,SEPT6,7,Exosomes
23191,CYFIP1,35,Exosomes
23345,SYNE1,11,Exosomes
23451,SF3B1,16,Exosomes
23549,DNPEP,18,Exosomes
25816,TNFAIP8,9,Exosomes
26212,OR2B6,1,Exosomes
26275,HIBCH,2,Exosomes
26998,FETUB,2,Exosomes
27240,SIT1,11,Exosomes
27335,EIF3K,20,Exosomes
30845,EHD3,24,Exosomes
50809,HP1BP3,17,Exosomes
51004,COQ6,5,Exosomes
51071,DERA,21,Exosomes
51257,MARCH2,1,Exosomes
51279,C1RL,4,Exosomes
51386,EIF3L,17,Exosomes
51602,NOP58,9,Exosomes
51631,LUC7L2,8,Exosomes
51765,MST4,17,Exosomes
54331,GNG2,9,Exosomes
54433,GAR1,10,Exosomes
54732,TMED9,12,Exosomes
55114,ARHGAP17,6,Exosomes
55236,UBA6,17,Exosomes
55752,SEPT11,29,Exosomes
55845,BRK1,10,Exosomes
55920,RCC2,15,Exosomes
57048,PLSCR3,15,Exosomes
57705,WDFY4,9,Exosomes
58533,SNX6,13,Exosomes
59339,PLEKHA2,2,Exosomes
64005,MYO1G,16,Exosomes
65108,MARCKSL1,28,Exosomes
81611,ANP32E,7,Exosomes
81876,RAB1B,46,Exosomes
83706,FERMT3,22,Exosomes
84329,HVCN1,4,Exosomes
84898,PLXDC2,3,Exosomes
85235,HIST1H2AH,29,Exosomes
85236,HIST1H2BK,27,Exosomes
93185,IGSF8,52,Exosomes
114770,PGLYRP2,4,Exosomes
116844,LRG1,7,Exosomes
121391,KRT74,8,Exosomes
121504,HIST4H4,61,Exosomes
126308,MOB3A,3,Exosomes
126961,HIST2H3C,30,Exosomes
129804,FBLN7,5,Exosomes
143879,KBTBD3,3,Exosomes
151888,BTLA,3,Exosomes
203068,TUBB,74,Exosomes
246181,AKR7L,4,Exosomes
283897,C16orf54,8,Exosomes
333932,HIST2H3A,33,Exosomes
554313,HIST2H4B,60,Exosomes
653604,HIST2H3D,30,Exosomes
483,ATP1B3,34,Exosomes
682,BSG,53,Exosomes
801,CALM1,31,Exosomes
805,CALM2,34,Exosomes
808,CALM3,32,Exosomes
953,ENTPD1,11,Exosomes
972,CD74,12,Exosomes
1368,CPM,14,Exosomes
1622,DBI,10,Exosomes
1984,EIF5A,26,Exosomes
2035,EPB41,9,Exosomes
2147,F2,30,Exosomes
2208,FCER2,6,Exosomes
2995,GYPC,4,Exosomes
3059,HCLS1,4,Exosomes
3070,HELLS,3,Exosomes
3321,IGSF3,16,Exosomes
3603,IL16,5,Exosomes
5757,PTMA,6,Exosomes
5870,RAB6A,32,Exosomes
5899,RALB,24,Exosomes
6122,RPL3,33,Exosomes
6132,RPL8,37,Exosomes
6143,RPL19,27,Exosomes
6194,RPS6,42,Exosomes
6202,RPS8,58,Exosomes
6402,SELL,2,Exosomes
6431,SRSF6,11,Exosomes
6500,SKP1,16,Exosomes
6793,STK10,14,Exosomes
6810,STX4,25,Exosomes
7170,TPM3,30,Exosomes
7171,TPM4,27,Exosomes
7454,WAS,9,Exosomes
8140,SLC7A5,39,Exosomes
8971,H1FX,12,Exosomes
10163,WASF2,16,Exosomes
11224,RPL35,16,Exosomes
23521,RPL13A,21,Exosomes
23603,CORO1C,16,Exosomes
26015,RPAP1,2,Exosomes
51466,EVL,7,Exosomes
55619,DOCK10,11,Exosomes
79180,EFHD2,12,Exosomes
81539,SLC38A1,8,Exosomes
84034,EMILIN2,9,Exosomes
170954,PPP1R18,5,Exosomes
337960,KRTAP13-3,1,Exosomes
388325,SCIMP,4,Exosomes
388698,FLG2,16,Exosomes
400954,EML6,4,Exosomes
9,NAT1,3,Exosomes
58,ACTA1,42,Exosomes
71,ACTG1,55,Exosomes
102,ADAM10,39,Exosomes
132,ADK,13,Exosomes
174,AFP,21,Exosomes
279,AMY2A,7,Exosomes
334,APLP2,16,Exosomes
338,APOB,31,Exosomes
345,APOC3,12,Exosomes
351,APP,26,Exosomes
377,ARF3,14,Exosomes
407,ARR3,4,Exosomes
444,ASPH,4,Exosomes
477,ATP1A2,11,Exosomes
655,BMP7,3,Exosomes
683,BST1,6,Exosomes
730,C7,6,Exosomes
813,CALU,10,Exosomes
821,CANX,26,Exosomes
826,CAPNS1,30,Exosomes
857,CAV1,21,Exosomes
949,SCARB1,23,Exosomes
999,CDH1,15,Exosomes
1001,CDH3,7,Exosomes
1073,CFL2,21,Exosomes
1211,CLTA,32,Exosomes
1272,CNTN1,5,Exosomes
1277,COL1A1,22,Exosomes
1311,COMP,10,Exosomes
1357,CPA1,2,Exosomes
1360,CPB1,6,Exosomes
1362,CPD,9,Exosomes
1365,CLDN3,21,Exosomes
1399,CRKL,10,Exosomes
1495,CTNNA1,37,Exosomes
1499,CTNNB1,39,Exosomes
1500,CTNND1,27,Exosomes
1525,CXADR,25,Exosomes
1586,CYP17A1,2,Exosomes
1604,CD55,18,Exosomes
1605,DAG1,14,Exosomes
1728,NQO1,27,Exosomes
1739,DLG1,17,Exosomes
1743,DLST,15,Exosomes
1755,DMBT1,11,Exosomes
1767,DNAH5,5,Exosomes
1829,DSG2,14,Exosomes
1917,EEF1A2,47,Exosomes
1933,EEF1B2,17,Exosomes
1956,EGFR,27,Exosomes
1969,EPHA2,23,Exosomes
2017,CTTN,11,Exosomes
2030,SLC29A1,21,Exosomes
2037,EPB41L2,27,Exosomes
2152,F3,11,Exosomes
2153,F5,26,Exosomes
2158,F9,1,Exosomes
2159,F10,6,Exosomes
2162,F13A1,10,Exosomes
2192,FBLN1,24,Exosomes
2280,FKBP1A,15,Exosomes
2331,FMOD,1,Exosomes
2791,GNG11,1,Exosomes
2812,GP1BB,4,Exosomes
2817,GPC1,20,Exosomes
3005,H1F0,14,Exosomes
3007,HIST1H1D,17,Exosomes
3008,HIST1H1E,10,Exosomes
3014,H2AFX,24,Exosomes
3017,HIST1H2BD,39,Exosomes
3018,HIST1H2BB,30,Exosomes
3045,HBD,18,Exosomes
3046,HBE1,14,Exosomes
3047,HBG1,14,Exosomes
3048,HBG2,12,Exosomes
3053,SERPIND1,6,Exosomes
3083,HGFAC,3,Exosomes
3105,HLA-A,55,Exosomes
3149,HMGB3,3,Exosomes
3241,HPCAL1,11,Exosomes
3265,HRAS,33,Exosomes
3313,HSPA9,20,Exosomes
3336,HSPE1,17,Exosomes
3371,TNC,22,Exosomes
3481,IGF2,1,Exosomes
3485,IGFBP2,5,Exosomes
3491,CYR61,16,Exosomes
3611,ILK,17,Exosomes
3655,ITGA6,47,Exosomes
3673,ITGA2,28,Exosomes
3674,ITGA2B,13,Exosomes
3678,ITGA5,21,Exosomes
3691,ITGB4,24,Exosomes
3697,ITIH1,13,Exosomes
3698,ITIH2,34,Exosomes
3699,ITIH3,15,Exosomes
3783,KCNN4,4,Exosomes
3799,KIF5B,18,Exosomes
3875,KRT18,26,Exosomes
3881,KRT31,9,Exosomes
3909,LAMA3,22,Exosomes
3912,LAMB1,32,Exosomes
3925,STMN1,14,Exosomes
3949,LDLR,14,Exosomes
3954,LETM1,2,Exosomes
4000,LMNA,19,Exosomes
4017,LOXL2,12,Exosomes
4023,LPL,10,Exosomes
4035,LRP1,29,Exosomes
4060,LUM,10,Exosomes
4070,TACSTD2,30,Exosomes
4076,CAPRIN1,11,Exosomes
4179,CD46,20,Exosomes
