ENTREZ GENE ID,Uniprot,GENE SYMBOL,OCCURRENCES
317781,Q8N8A6,DDX51,3
339448,Q8IYL3,C1orf174,3
339541,Q6PIY5,C1orf228,2
375612,Q86UP9,LHFPL3,3
389206,Q6ZU67,BEND4,3
401720,A6NMB9,FIGNL2,2
402381,Q5JUK2,SOHLH1,2
440956,A8MYZ5,IQCF6,2
642987,C9JQI7,TMEM232,2
645811,A6NI56,CCDC154,2
728780,A6NHY2,ANKDD1B,2
100131897,A6NMK8,FAM196B,2
3707,P27987,ITPKB,3
57101,Q9NQ90,ANO2,1
129852,Q8N5S3,C2orf73,1
285782,Q8TC20,CAGE1,1
641700,Q19T08,ECSCR,1
602,P20749,BCL3,3
2248,P11487,FGF3,1
3759,P63252,KCNJ2,1
4133,P11137,MAP2,5
4289,Q9UL63,MKLN1,2
4968,O15527,OGG1,1
5207,P16118,PFKFB1,1
8715,O94818,NOL4,3
9437,O76036,NCR1,1
10025,Q9Y2X0,MED16,1
10161,P43657,LPAR6,1
10668,Q99675,CGRRF1,1
10795,Q14587,ZNF268,1
22869,Q9Y2H8,ZNF510,1
23132,Q9Y4B4,RAD54L2,2
23271,Q08AD1,CAMSAP2,1
26266,Q9UKG4,SLC13A4,1
29998,Q9NZM4,GLTSCR1,2
51421,Q9Y2J4,AMOTL2,1
51490,Q5T280,C9orf114,1
55012,Q969Q6,PPP2R3C,2
55054,Q676U5,ATG16L1,1
55576,Q8WWQ8,STAB2,3
55812,Q9P0W8,SPATA7,3
57089,Q9NQZ7,ENTPD7,1
57167,Q9UJQ4,SALL4,2
57215,Q96EK4,THAP11,4
57706,Q8TEH3,DENND1A,1
57715,Q9NTN9,SEMA4G,1
79799,Q6UWM9,UGT2A3,1
81558,Q9C073,FAM117A,2
116150,Q96E22,NUS1,1
117283,Q96PC2,IP6K3,1
126789,Q8N0Z8,PUSL1,2
129881,Q0VFZ6,C2orf77,1
148103,Q96NL3,ZNF599,1
154214,Q8TC41,RNF217,2
164832,Q1L5Z9,LONRF2,2
165215,Q6P995,FAM171B,1
284525,Q5TAH2,SLC9C2,1
284716,Q8IXN7,RIMKLA,1
348980,O60741,HCN1,2
390792,Q6A163,KRT39,1
401036,Q6ZVZ8,ASB18,1
5261,P15735,PHKG2,5
5467,Q03181,PPARD,6
85013,Q5BJH2,TMEM128,5
91522,Q86Y22,COL23A1,6
162083,Q7Z2V1,C16orf82,5
168451,Q7Z6K1,THAP5,5
643707,A6NEF3,GOLGA6L4,5
333,P51693,APLP1,3
10401,Q9Y6X2,PIAS3,3
57633,Q6UXK5,LRRN1,1
341676,Q6P3R8,NEK5,1
9358,O95965,ITGBL1,2
3151,P05204,HMGN2,4
154791,Q96HJ9,C7orf55,2
3552,P01583,IL1A,5
577,O60242,BAI3,1
990,Q99741,CDC6,2
2175,O15360,FANCA,1
2255,O15520,FGF10,1
4717,O43677,NDUFC1,2
5673,Q15238,PSG5,1
6423,Q96HF1,SFRP2,1
6677,P38567,SPAM1,1
6821,P51687,SUOX,1
9792,Q14140,SERTAD2,1
10329,Q9Y2B1,TMEM5,1
29999,Q9NQT6,FSCN3,1
51278,Q5VY09,IER5,3
51735,Q8TEU7,RAPGEF6,1
51742,Q4LE39,ARID4B,2
54457,Q5H9L4,TAF7L,1
55753,Q9ULD0,OGDHL,1
55892,Q9NPC7,MYNN,2
57463,Q86WK6,AMIGO1,1
57719,Q9HCE9,ANO8,2
58475,Q9GZW8,MS4A7,1
65983,Q96HH9,GRAMD3,1
79898,Q6PF04,ZNF613,1
80725,Q9C0H9,SRCIN1,4
122622,Q8N142,ADSSL1,1
126859,Q5T1B0,AXDND1,1
136051,Q8N393,ZNF786,1
137392,A1XBS5,FAM92A1,1
140730,Q9H426,RIMS4,1
162967,A2RRD8,ZNF320,1
221400,O60522,TDRD6,2
221749,Q5TGL8,PXDC1,1
245928,Q30KQ6,DEFB114,1
644150,A6NGB9,WIPF3,1
728464,Q5JXM2,METTL24,1
100271715,A8MVX0,ARHGEF33,1
152015,Q9BZX4,ROPN1B,1
2940,Q16772,GSTA3,7
2246,P05230,FGF1,1
3569,P05231,IL6,2
1375,Q92523,CPT1B,2
4208,Q06413,MEF2C,4
51657,Q9Y6J8,STYXL1,2
171024,Q9UMS6,SYNPO2,3
3948,P07864,LDHC,4
4135,Q96JE9,MAP6,5
7189,Q9Y4K3,TRAF6,3
8756,Q9H2U9,ADAM7,4
9465,O43687,AKAP7,4
9465,Q9P0M2,AKAP7,4
64100,Q96BH3,ELSPBP1,4
90199,Q8IUA0,WFDC8,3
160065,Q8WXA2,PATE1,2
100131137,Q075Z2,BSPH1,1
573,Q99933,BAG1,3
994,P30305,CDC25B,3
4776,Q14934,NFATC4,4
5998,P49796,RGS3,6
6295,P10523,SAG,3
7398,O94782,USP1,3
7576,P17035,ZNF28,3
7581,Q06730,ZNF33A,3
7936,P18615,RDBP,3
8780,O14730,RIOK3,3
9457,Q5TD97,FHL5,3
9534,O75437,ZNF254,3
9600,O00562,PITPNM1,4
9659,Q5VU43,PDE4DIP,3
10218,O43827,ANGPTL7,3
22996,Q5SRH9,TTC39A,3
25980,Q9Y312,C20orf4,3
27314,Q15771,RAB30,3
29777,Q9ULW3,ABT1,3
51252,Q8IXR5,FAM178B,3
51750,Q9NZ71,RTEL1,4
64766,Q96BU1,S100PBP,3
64772,Q8NFI3,ENGASE,3
65258,Q53F39,MPPE1,4
79632,Q8NB25,FAM184A,4
79896,Q8IYQ7,THNSL1,4
79980,Q9H410,DSN1,3
80122,Q56UN5,YSK4,3
80125,Q8N5R6,CCDC33,3
80852,Q9C0E4,GRIP2,3
83483,Q9BX97,PLVAP,5
84698,Q9BXY5,CAPS2,6
84818,Q8NAC3,IL17RC,3
85413,Q86VW1,SLC22A16,3
92086,Q9BX51,GGTLC1,3
92344,Q5T7V8,GORAB,3
93973,Q9H981,ACTR8,3
118611,Q96M02,C10orf90,6
126820,Q8IWG1,WDR63,3
129450,A2RUC4,TYW5,3
134829,Q5SYC1,CLVS2,3
149041,Q5TC82,RC3H1,6
159686,Q5T655,CCDC147,3
161882,Q8IX07,ZFPM1,5
166968,Q7Z3K6,MIER3,5
200403,Q502W6,VWA3B,3
221458,Q6ZMV9,KIF6,5
338917,P58304,VSX2,3
339965,Q5M9N0,CCDC158,3
340351,Q8NEM8,AGBL3,3
388272,Q6PH81,C16orf87,3
100287399,H3BUK9,LOC100287399,3
102724631,A0JP26,-,3
1395,Q13324,CRHR2,2
4897,Q92823,NRCAM,4
6299,Q9NSC2,SALL1,3
10125,O95267,RASGRP1,3
23531,Q15546,MMD,2
55811,Q96PN6,ADCY10,3
80152,Q96BT3,CENPT,3
84435,Q86SQ6,GPR123,2
84890,Q96SZ5,ADO,2
90293,Q9P2N7,KLHL13,2
256949,Q6NY19,KANK3,3
340393,Q2WGJ8,C8ORFK29,2
774,Q00975,CACNA1B,3
997,P49427,CDC34,1
1137,P43681,CHRNA4,1
1302,P13942,COL11A2,1
1463,O14594,NCAN,2
1540,Q9NQC7,CYLD,1
1789,Q9UBC3,DNMT3B,1
2915,P41594,GRM5,1
3266,Q7Z444,ERAS,1
3745,Q14721,KCNB1,1
3747,Q96PR1,KCNC2,2
3757,Q12809,KCNH2,1
3814,Q15726,KISS1,1
4784,Q14938,NFIX,1
5099,O60245,PCDH7,1
5153,Q01064,PDE1B,1
5475,O14829,PPEF1,2
5884,O75943,RAD17,2
5978,Q13127,REST,3
5992,Q33E94,RFX4,1
6000,P49802,RGS7,3
6770,P49675,STAR,1
6878,P49848,TAF6,1
7050,Q15583,TGIF1,2
7267,P53804,TTC3,1
8567,Q8WXG6,MADD,1
9569,Q9UHL9,GTF2IRD1,3
9724,Q5TAP6,UTP14C,2
10210,Q9NS56,TOPORS,1
10335,Q9Y6F6,MRVI1,1
10983,Q14094,CCNI,1
11174,Q9UKP5,ADAMTS6,2
11234,Q9UPZ3,HPS5,1
22981,Q9Y2I6,NINL,2
23054,Q14686,NCOA6,2
23072,Q76N89,HECW1,1
23086,Q8NEV8,EXPH5,1
23120,O94823,ATP10B,1
23232,O60347,TBC1D12,1
23363,O75147,OBSL1,1
23394,Q9H2P0,ADNP,2
25841,Q8N961,ABTB2,1
25894,Q58EX7,PLEKHG4,2
26127,Q9NVK5,FGFR1OP2,1
27147,Q9ULE3,DENND2A,1
29070,Q9H0I3,CCDC113,1
51426,Q9UBT6,POLK,1
51513,Q9Y603,ETV7,1
55008,Q8IVU3,HERC6,1
55190,Q96G61,NUDT11,1
56521,Q9UKB3,DNAJC12,1
56890,Q8TC05,MDM1,1
57096,Q96KN7,RPGRIP1,1
57489,Q9ULJ1,ODF2L,1
57555,Q8NFZ4,NLGN2,5
57670,Q9HCM3,KIAA1549,2
57696,Q8NHQ9,DDX55,1
57716,Q9BXM0,PRX,2
58499,Q96JM2,ZNF462,2
64840,Q9H237,PORCN,1
65217,Q96QU1,PCDH15,1
79944,Q9H9P8,L2HGDH,1
80036,Q9HCF6,TRPM3,2
80256,Q7L5A3,FAM214B,1
81669,Q96S94,CCNL2,3
83479,Q5T1V6,DDX59,1
83857,Q8IUR5,TMTC1,1
83876,Q9BYG7,MRO,1
83932,Q9H040,SPRTN,1
84146,Q9H582,ZNF644,1
84614,Q5TC79,ZBTB37,1
84722,Q6PGN9,PSRC1,1
85458,Q155Q3,DIXDC1,1
91608,Q96S79,RASL10B,1
92312,A1L020,MEX3A,2
92346,O95561,C1orf105,1
112479,A8K979,ERI2,3
114548,Q96P20,NLRP3,1
118924,Q70Z53,FRA10AC1,1
121256,Q14C87,TMEM132D,1
129080,Q96A84,EMID1,2
129831,Q8IUH3,RBM45,1
146177,A6NCI4,VWA3A,1
148641,Q8IY50,SLC35F3,1
149499,Q8N4P6,LRRC71,1
150763,Q6NUI2,GPAT2,1
160762,Q8NA47,CCDC63,1
161142,Q8N9W8,FAM71D,1
163255,Q8NDQ6,ZNF540,1
200030,Q86T75,NBPF11,1
200765,Q96MW7,TIGD1,1
200895,Q86XF0,DHFRL1,1
261734,O75161,NPHP4,1
282973,Q5VZ66,JAKMIP3,1
284058,Q7Z3B3,KANSL1,1
342096,Q9NYA3,GOLGA6A,1
375775,Q6ZV29,PNPLA7,5
401145,Q9C0I3,FAM190A,2
441869,E5RJM6,ANKRD65,1
550631,Q569K6,CCDC157,1
2275,Q13643,FHL3,3
4055,P36941,LTBR,6
5031,Q15077,P2RY6,3
9674,Q15053,KIAA0040,6
10195,Q92685,ALG3,3
23291,Q9UKB1,FBXW11,6
27071,Q9UN19,DAPP1,3
27198,Q9BXC0,HCAR1,3
64857,Q9H7P9,PLEKHG2,5
81605,Q9BTM9,URM1,3
90407,Q96HV5,TMEM41A,2
148932,Q70IA8,MOB3C,6
149951,Q86VX2,COMMD7,2
201232,Q7RTY0,SLC16A13,3
7690,P52739,ZNF131,2
83742,Q9BSK0,MARVELD1,2
1501,Q9UQB3,CTNND2,5
5542,P04280,PRB1,3
7289,O75386,TULP3,3
8131,Q12980,NPRL3,3
8915,O95999,BCL10,3
9949,Q9Y4X0,AMMECR1,5
11183,Q9Y4K4,MAP4K5,3
22879,Q7L1V2,MON1B,2
26133,Q8TEL6,TRPC4AP,2
54585,Q9NQ48,LZTFL1,2
55103,Q86X27,RALGPS2,3
55222,Q8TCA0,LRRC20,2
55765,Q3KP66,C1orf106,3
84331,Q9BUT9,FAM195A,2
85455,A7MBM2,DISP2,3
113174,Q96ER3,SAAL1,3
114790,Q8N1F8,STK11IP,5
114794,Q5R3F8,ELFN2,2
126695,Q8NAX2,C1orf172,3
401466,Q8N0T1,C8orf59,3
653583,Q6NSJ2,PHLDB3,3
5277,P37287,PIGA,1
8569,Q9BUB5,MKNK1,1
58496,Q8NDX9,LY6G5B,1
799,P30988,CALCR,1
2982,Q02108,GUCY1A3,1
4298,Q03111,MLLT1,1
5523,Q06190,PPP2R3A,1
8277,P51854,TKTL1,2
9499,Q9UBF9,MYOT,1
9595,O60759,CYTIP,1
9869,Q15047,SETDB1,1
22990,Q96RV3,PCNX,1
22999,Q86UR5,RIMS1,1
29887,Q9Y5X0,SNX10,1
55080,Q9BX59,TAPBPL,1
55664,Q7L3B6,CDC37L1,1
60495,Q8WWQ2,HPSE2,1
79173,Q0VDD7,C19orf57,1
84277,Q96LL9,DNAJC30,1
125972,Q96L12,CALR3,1
199777,Q68DY1,ZNF626,1
202309,Q8N292,GAPT,1
283849,Q86VI1,EXOC3L1,1
285521,Q8N8Q8,COX18,1
388419,A6NE02,BTBD17,1
100128327,Q5T215,BET3L,1
3096,P15822,HIVEP1,2
5522,Q9Y2T4,PPP2R2C,1
25891,Q6UXH9,PAMR1,1
51567,O95551,TDP2,1
55119,Q5VTL8,PRPF38B,2
64411,Q8WWN8,ARAP3,1
84842,Q96IR7,HPDL,1
91807,Q32MK0,MYLK3,2
151393,Q96LZ7,FAM82A1,1
219293,Q5T2N8,ATAD3C,1
284428,A6NJ08,MBD3L5,1
342538,Q9H009,NACA2,1
6297,Q9Y467,SALL2,3
7994,Q92794,KAT6A,2
157285,Q86YV5,SGK223,2
4665,Q15742,NAB2,3
5026,Q93086,P2RX5,3
5638,O14668,PRRG1,3
10813,Q9BVJ6,UTP14A,3
22905,O95208,EPN2,3
23042,Q6P996,PDXDC1,3
27037,Q8IZ69,TRMT2A,3
80004,Q9H6T0,ESRP2,3
84951,Q8IZW8,TNS4,5
126375,Q3KQV3,ZNF792,3
2169,P12104,FABP2,3
4547,P55157,MTTP,4
5600,Q15759,MAPK11,3
168507,Q8TDX9,PKD1L1,4
4205,Q02078,MEF2A,3
4209,Q14814,MEF2D,2
5436,P62487,POLR2G,2
27130,Q9Y283,INVS,2
51729,Q9Y2W2,WBP11,2
57109,Q9GZR2,REXO4,6
57146,Q96B96,TMEM159,2
64754,Q9H7B4,SMYD3,2
81932,Q9BSH5,HDHD3,2
84105,Q9H0N5,PCBD2,2
84191,Q9H5X1,FAM96A,2
84319,Q9BQ75,C3orf26,2
92170,Q9BT17,MTG1,2
64065,Q96FX8,PERP,2
90737,Q96GU1,PAGE5,2
1441,Q99062,CSF3R,3
1998,Q15723,ELF2,2
2322,P36888,FLT3,2
3038,O00219,HAS3,2
3594,P42701,IL12RB1,1
3630,P01308,INS,4
4337,Q9NZB8,MOCS1,1
5453,Q03052,POU3F1,1
9200,B0YJ81,PTPLA,1
22832,Q5TB80,KIAA1009,1
25771,Q8WUA7,TBC1D22A,1
29986,Q9NP94,SLC39A2,1
54857,Q9HCC8,GDPD2,1
57053,Q9GZZ6,CHRNA10,1
64478,Q96PZ7,CSMD1,3
79583,Q9H6L2,TMEM231,1
85397,P57771,RGS8,1
91147,Q5HYA8,TMEM67,1
128553,Q9NRE2,TSHZ2,1
140738,Q8WXS4,TMEM37,1
220869,Q5RIA9,CBWD5,1
286464,Q6ZTR5,CXorf59,1
386617,Q6ZWB6,KCTD8,1
441027,B9EJG8,TMEM150C,1
2071,P19447,ERCC3,1
5047,P09466,PAEP,1
6861,O00445,SYT5,1
7782,O14863,SLC30A4,2
9764,O60268,KIAA0513,1
23379,Q9Y2F5,KIAA0947,1
23671,Q9UIK5,TMEFF2,1
219595,Q9HBA9,FOLH1B,1
284992,Q8NCX0,CCDC150,1
285282,Q5HYI8,RABL3,2
339327,Q86UE3,ZNF546,2
729852,C9J7I0,LOC729852,1
658,O00238,BMPR1B,1
993,P30304,CDC25A,1
2113,P14921,ETS1,1
6920,O75764,TCEA3,1
10559,P78382,SLC35A1,1
25791,Q8N5V2,NGEF,1
26122,Q52LR7,EPC2,1
54989,Q6IQ21,ZNF770,1
55536,Q96GN5,CDCA7L,1
55852,Q8IWB9,TEX2,1
57600,Q9P278,FNIP2,5
79934,Q96D53,ADCK4,2
121364,Q8NGE5,OR10A7,2
126204,Q86W25,NLRP13,1
131540,Q8WVZ1,ZDHHC19,1
139728,Q6P2M8,PNCK,1
148198,A6NK75,ZNF98,1
150165,Q5GH77,XKR3,1
158506,Q8N7E2,ZNF645,1
338599,Q68J44,DUPD1,1
388558,Q8N4W9,ZNF808,1
100507290,P0CJ78,ZNF865,1
367,P10275,AR,1
405,P27540,ARNT,2
406,O00327,ARNTL,2
579,P78367,NKX3-2,1
594,P21953,BCKDHB,1
639,O75626,PRDM1,2
643,P32302,CXCR5,1
869,P23435,CBLN1,2
971,P21854,CD72,2
991,Q12834,CDC20,2
1005,Q9ULB5,CDH7,2
1053,Q15744,CEBPE,1
1070,O15182,CETN3,1
1132,P08173,CHRM4,1
1181,P51788,CLCN2,1
1208,P04118,CLPS,1
1442,P0DML2,CSH1,1
1442,P0DML3,CSH1,1
1571,P05181,CYP2E1,1
1643,Q92466,DDB2,2
1662,Q13206,DDX10,1
1843,P28562,DUSP1,1
1846,Q13115,DUSP4,1
1959,P11161,EGR2,2
2019,Q05925,EN1,1
2250,P12034,FGF5,1
2305,Q08050,FOXM1,1
2306,O60548,FOXD2,2
2356,Q05932,FPGS,1
2538,P35575,G6PC,1
2550,Q9UBS5,GABBR1,2
2595,Q8TET4,GANC,1
2619,P54826,GAS1,5
2626,P43694,GATA4,2
2671,P55789,GFER,1
2686,Q9UJ14,GGT7,1
2694,P27352,GIF,2
2707,O75712,GJB3,1
2874,Q13227,GPS2,4
2905,Q14957,GRIN2C,1
2916,O15303,GRM6,2
2976,Q8WUA4,GTF3C2,2
3090,Q14526,HIC1,5
3091,Q16665,HIF1A,1
3111,P06340,HLA-DOA,1
3207,P31270,HOXA11,2
3226,Q9NYD6,HOXC10,1
3229,P31276,HOXC13,1
3297,Q00613,HSF1,1
3431,Q9HB58,SP110,1
3737,P16389,KCNA2,1
3764,Q15842,KCNJ8,1
3813,Q14943,KIR3DS1,1
3820,Q12918,KLRB1,1
3938,P09848,LCT,1
3982,P55344,LIM2,1
3983,O14639,ABLIM1,2
3992,O60427,FADS1,2
4097,O15525,MAFG,1
4211,O00470,MEIS1,2
4285,Q99797,MIPEP,1
4287,P54252,ATXN3,1
4294,Q02779,MAP3K10,1
4325,P51512,MMP16,1
4330,Q10571,MN1,2
4489,P04731,MT1A,2
4494,P04733,MT1F,3
4589,Q8TAX7,MUC7,2
4773,Q13469,NFATC2,1
4798,Q6P4R8,NFRKB,1
4842,P29475,NOS1,1
4863,Q14207,NPAT,2
4985,P41143,OPRD1,1
5045,P09958,FURIN,2
5076,Q02962,PAX2,1
5090,P40426,PBX3,1
5128,Q00537,CDK17,1
5144,Q08499,PDE4D,1
5309,O75364,PITX3,3
5598,Q13164,MAPK7,1
5662,A5PKW4,PSD,2
5729,Q13258,PTGDR,1
5827,Q9NR77,PXMP2,1
5893,P43351,RAD52,1
5896,P15918,RAG1,2
5940,P0DJD3,RBMY1A1,3
5979,P07949,RET,1
5996,Q08116,RGS1,1
6011,Q15835,GRK1,1
6101,P56715,RP1,3
6303,P21673,SAT1,1
6323,P35498,SCN1A,2
6331,Q14524,SCN5A,1
6425,Q5T4F7,SFRP5,1
6440,P11686,SFTPC,1
6478,O43255,SIAH2,1
6502,Q13309,SKP2,1
6538,P48066,SLC6A11,2
6722,P11831,SRF,3
6750,P61278,SST,1
6871,O75478,TADA2A,1
6884,Q15543,TAF13,1
6929,P15923,TCF3,1
6932,P36402,TCF7,1
6988,P57738,TCTA,1
7104,P48230,TM4SF4,1
7288,O00295,TULP2,1
7351,P55851,UCP2,2
7355,P78381,SLC35A2,4
7423,P49765,VEGFB,1
7434,P41587,VIPR2,1
7455,Q9Y493,ZAN,3
7554,P17098,ZNF8,1
7564,P17020,ZNF16,1
8034,P16260,SLC25A16,2
8313,Q9Y2T1,AXIN2,1
8320,O95936,EOMES,1
8505,Q86W56,PARG,1
8528,Q99489,DDO,1
8646,Q9H2X0,CHRD,1
8648,Q15788,NCOA1,2
8704,O60909,B4GALT2,2
8831,Q96PV0,SYNGAP1,1
8844,Q8IVT5,KSR1,1
8912,O95180,CACNA1H,2
9032,O14894,TM4SF5,1
9152,Q9Y345,SLC6A5,1
9187,O60721,SLC24A1,1
9256,O95153,BZRAP1,1
9263,Q9UEE5,STK17A,2
9378,P58400,NRXN1,3
9378,Q9ULB1,NRXN1,3
9435,Q9Y4C5,CHST2,4
9568,O75899,GABBR2,2
9612,Q9Y618,NCOR2,1
9668,O94892,ZNF432,1
9681,O75140,DEPDC5,1
9686,Q14135,VGLL4,1
9706,Q8IYT8,ULK2,3
9718,P0DPD6,ECE2,1
9718,P0DPD8,ECE2,1
9778,Q92628,KIAA0232,3
9825,Q9UM82,SPATA2,1
9921,Q8N5U6,RNF10,1
9985,O95072,REC8,1
10019,Q9UQQ2,SH2B3,1
10050,Q9Y2C5,SLC17A4,1
10157,Q9UDR5,AASS,1
10186,Q9Y693,LHFP,1
10208,Q5W0Q7,USPL1,1
10225,P40200,CD96,1
10272,O95633,FSTL3,1
10336,Q3KNV8,PCGF3,1
10780,Q14588,ZNF234,1
10873,Q16798,ME3,1
10919,Q96KQ7,EHMT2,2
10930,Q9Y235,APOBEC2,1
11019,O43766,LIAS,1
11097,O15504,NUPL2,3
11130,O95229,ZWINT,1
11136,P82251,SLC7A9,1
11244,Q9UKY1,ZHX1,1
11250,Q9Y5Y3,GPR45,1
11262,Q13342,SP140,2
22823,Q9Y483,MTF2,1
22829,Q8NFZ3,NLGN4Y,2
22862,Q9Y2H6,FNDC3A,1
22877,Q9HAP2,MLXIP,1
22937,Q12770,SCAP,1
23126,Q7Z3K3,POGZ,2
23141,Q86XL3,ANKLE2,1
23178,Q96RG2,PASK,1
23231,Q68CR1,SEL1L3,1
23274,Q2KHT3,CLEC16A,1
23302,Q658N2,WSCD1,1
23360,Q8N3X1,FNBP4,1
23387,Q9Y2K2,SIK3,1
23416,Q9ULD8,KCNH3,2
23426,Q9Y3R0,GRIP1,1
23466,O95503,CBX6,1
23538,Q9UKL2,OR52A1,1
23625,Q8N5H3,FAM89B,1
23635,P81877,SSBP2,1
23648,Q9BWW4,SSBP3,2
25854,A5PLN7,FAM149A,1
25897,Q9NV58,RNF19A,2
25970,Q9NRF2,SH2B1,2
26191,Q9Y2R2,PTPN22,1
26231,Q8WV35,LRRC29,1
26291,Q9NSA1,FGF21,1
26548,Q9UKP3,ITGB1BP2,1
26584,O43812,DUX1,1
26584,Q96PT3,DUX1,1
27022,Q9UJU5,FOXD3,2
27033,Q9Y2Y4,ZBTB32,2
27123,Q9UBU2,DKK2,1
27164,Q9BXA9,SALL3,2
28968,Q9GZN6,SLC6A16,1
28996,Q9H2X6,HIPK2,2
29888,Q9NRL3,STRN4,1
29997,Q9NZM5,GLTSCR2,2
49861,P56880,CLDN20,1
50616,Q9GZX6,IL22,1
51058,Q5VV52,ZNF691,1
51102,Q9BV79,MECR,1
51136,Q5M7Z0,RNFT1,1
51151,Q9UMX9,SLC45A2,1
51161,Q9UK00,C3orf18,1
51195,Q9UHV5,RAPGEFL1,4
51255,Q9P0P0,RNF181,1
51274,P57682,KLF3,1
51320,Q5U5Q3,MEX3C,2
51321,Q86W34,AMZ2,1
51435,Q6AZY7,SCARA3,1
51738,Q9UBU3,GHRL,1
51741,Q9NZC7,WWOX,2
53345,Q9BZW4,TM6SF2,1
53358,Q92529,SHC3,1
53616,Q9P0K1,ADAM22,3
53632,Q9UGI9,PRKAG3,1
53635,Q86YD1,PTOV1,1
53840,Q9BYJ4,TRIM34,1
54020,P57057,SLC37A1,3
54465,Q9NY74,ETAA1,1
54476,Q9NWF9,RNF216,1
54542,Q9HBD1,RC3H2,1
54714,Q9NQW8,CNGB3,1
54753,P0CG23,ZNF853,1
54796,Q6ZN30,BNC2,2
54932,Q8N9H8,EXD3,1
54946,Q96GZ6,SLC41A3,3
54991,Q96HA4,C1orf159,2
55006,Q9BVS5,TRMT61B,1
55015,Q86UA1,PRPF39,1
55282,Q1X8D7,LRRC36,1
55295,Q53HC5,KLHL26,2
55315,Q9BZD2,SLC29A3,1
55349,Q8NE62,CHDH,1
55534,Q96JK9,MAML3,1
55680,Q8WXA3,RUFY2,1
55691,Q9P2Q2,FRMD4A,1
55729,Q6VMQ6,ATF7IP,3
55732,Q9NSG2,C1orf112,1
55764,Q9HBG6,IFT122,1
56339,Q86U44,METTL3,1
56624,Q9NR71,ASAH2,1
56666,Q96RD6,PANX2,1
56834,Q96N19,GPR137,1
56918,Q53S99,C2orf83,1
56938,Q8WYA1,ARNTL2,1
56946,Q7Z589,C11orf30,2
56953,Q9NPB1,NT5M,1
57084,Q9P2U8,SLC17A6,1
57477,Q9ULL8,SHROOM4,1
57481,Q9ULL0,KIAA1210,1
57586,Q7L8C5,SYT13,2
57680,Q9HCK8,CHD8,1
57761,Q96RU7,TRIB3,3
57864,Q9BY10,SLC46A2,1
59285,Q9BXT2,CACNG6,1
60493,Q7L8L6,FASTKD5,1
60506,Q9GZU5,NYX,1
60677,Q96J87,CELF6,3
63035,Q5H9F3,BCORL1,2
63943,Q9UIM3,FKBPL,1
63967,Q9HAW4,CLSPN,4
63977,P57071,PRDM15,1
64221,Q96MS0,ROBO3,2
64319,Q9HAH7,FBRS,1
64395,Q96IK5,GMCL1,1
64405,Q9UJ99,CDH22,1
65998,C9JLR9,C11orf95,1
66000,Q6UXF1,TMEM108,2
66035,Q9BYW1,SLC2A11,2
79089,Q71RG4,TMUB2,1
79365,Q9C0J9,BHLHE41,1
79400,Q96PH1,NOX5,1
79608,Q7Z5B4,RIC3,1
79642,Q5FYB0,ARSJ,1
79648,Q8NEM0,MCPH1,1
79661,Q96FI4,NEIL1,1
79668,Q8N3A8,PARP8,3
79675,Q53R41,FASTKD1,1
79738,Q8TAM1,BBS10,1
79922,Q6IN84,MRM1,1
79931,Q96KP6,TNIP3,1
79943,Q9H7X3,ZNF696,1
79982,Q8TBM8,DNAJB14,1
80128,Q7Z4K8,TRIM46,1
80162,Q32M88,ATHL1,1
80198,Q96NY9,MUS81,3
80325,Q969K4,ABTB1,1
80339,Q9NST1,PNPLA3,1
81392,Q8NHA4,OR2AE1,1
81847,Q9NTX7,RNF146,1
81894,Q96A46,SLC25A28,3
83482,Q9BWW7,SCRT1,1
83734,Q9H0Y0,ATG10,1
83852,Q96T68,SETDB2,1
83853,Q96C74,ROPN1L,2
83890,Q9BWV2,SPATA9,1
83999,Q96MU8,KREMEN1,1
84187,Q5U3C3,TMEM164,1
84330,Q96IQ9,ZNF414,1
84465,A6BM72,MEGF11,3
84542,Q6NSI8,KIAA1841,1
84727,Q99619,SPSB2,1
84948,Q53EQ6,TIGD5,2
85291,Q9BYR5,KRTAP4-2,1
85360,Q6ZW31,SYDE1,1
85444,Q9C099,LRRCC1,2
89822,Q96T54,KCNK17,1
89846,Q5JSP0,FGD3,1
89887,Q5EBL2,ZNF628,2
89890,Q86V97,KBTBD6,1
90019,Q8NBV8,SYT8,1
90060,Q96HB5,CCDC120,1
90120,H0YL14,C9orf69,2
90557,Q96AQ1,CCDC74A,2
90990,Q96AC6,KIFC2,1
91409,Q96LY2,CCDC74B,2
91464,Q2M1V0,ISX,1
91543,Q8WXG1,RSAD2,1
91544,Q5T124,UBXN11,3
91860,Q96GE6,CALML4,1
92822,Q8N554,ZNF276,2
92999,Q9UFB7,ZBTB47,1
93034,Q96P26,NT5C1B,1
93979,Q8WXQ8,CPA5,1
96764,Q96RS0,TGS1,1
112755,P61266,STX1B,1
114132,Q96RL6,SIGLEC11,1
114571,Q8IVM8,SLC22A9,1
114880,Q9BZF3,OSBPL6,1
114898,Q9BXJ5,C1QTNF2,3
114987,Q8NA23,WDR31,1
115761,Q969Q4,ARL11,1
118813,Q5T4F4,ZFYVE27,1
118856,Q8N119,MMP21,1
120379,Q8WWB5,PIH1D2,1
124093,A2IDD5,CCDC78,1
124565,Q9HBR0,SLC38A10,3
124790,Q96MH2,HEXIM2,2
124842,Q6IEE7,TMEM132E,1
